Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,BGM,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,RapNet Discount %,Cash Price,Cash Price Discount %,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Report File name,Report 2 File name,Sarine Loupe,WebsiteLink,Image 1,Image 2,Image 3,Image 4,Image 5,VideoURL 1,VideoURL 2,VideoURL 3,VideoURL 4,VideoURL 5,Document 1,Document 2,Document 3,Document 1 Type,Document 2 Type,Document 3 Type,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones
A6804698,M,Princess,4598,L,SI4599,VG,VG,G,None,,6.53 x 6.43 x 5.4604,,,GIA,,,,,,,,4675.8,4666,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804699,M,Princess,4599,L,SI4600,VG,VG,G,None,,6.53 x 6.43 x 5.4605,,,GIA,,,,,,,,4676.8,4667,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804700,M,Princess,4600,L,SI4601,VG,VG,G,None,,6.53 x 6.43 x 5.4606,,,GIA,,,,,,,,4677.8,4668,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804701,M,Princess,4601,L,SI4602,VG,VG,G,None,,6.53 x 6.43 x 5.4607,,,GIA,,,,,,,,4678.8,4669,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804702,M,Princess,4602,L,SI4603,VG,VG,G,None,,6.53 x 6.43 x 5.4608,,,GIA,,,,,,,,4679.8,4670,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804703,M,Princess,4603,L,SI4604,VG,VG,G,None,,6.53 x 6.43 x 5.4609,,,GIA,,,,,,,,4680.8,4671,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804704,M,Princess,4604,L,SI4605,VG,VG,G,None,,6.53 x 6.43 x 5.4610,,,GIA,,,,,,,,4681.8,4672,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804705,M,Princess,4605,L,SI4606,VG,VG,G,None,,6.53 x 6.43 x 5.4611,,,GIA,,,,,,,,4682.8,4673,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804706,M,Princess,4606,L,SI4607,VG,VG,G,None,,6.53 x 6.43 x 5.4612,,,GIA,,,,,,,,4683.8,4674,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804707,M,Princess,4607,L,SI4608,VG,VG,G,None,,6.53 x 6.43 x 5.4613,,,GIA,,,,,,,,4684.8,4675,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804708,M,Princess,4608,L,SI4609,VG,VG,G,None,,6.53 x 6.43 x 5.4614,,,GIA,,,,,,,,4685.8,4676,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804709,M,Princess,4609,L,SI4610,VG,VG,G,None,,6.53 x 6.43 x 5.4615,,,GIA,,,,,,,,4686.8,4677,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804710,M,Princess,4610,L,SI4611,VG,VG,G,None,,6.53 x 6.43 x 5.4616,,,GIA,,,,,,,,4687.8,4678,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804711,M,Princess,4611,L,SI4612,VG,VG,G,None,,6.53 x 6.43 x 5.4617,,,GIA,,,,,,,,4688.8,4679,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804712,M,Princess,4612,L,SI4613,VG,VG,G,None,,6.53 x 6.43 x 5.4618,,,GIA,,,,,,,,4689.8,4680,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804713,M,Princess,4613,L,SI4614,VG,VG,G,None,,6.53 x 6.43 x 5.4619,,,GIA,,,,,,,,4690.8,4681,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804714,M,Princess,4614,L,SI4615,VG,VG,G,None,,6.53 x 6.43 x 5.4620,,,GIA,,,,,,,,4691.8,4682,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804715,M,Princess,4615,L,SI4616,VG,VG,G,None,,6.53 x 6.43 x 5.4621,,,GIA,,,,,,,,4692.8,4683,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804716,M,Princess,4616,L,SI4617,VG,VG,G,None,,6.53 x 6.43 x 5.4622,,,GIA,,,,,,,,4693.8,4684,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804717,M,Princess,4617,L,SI4618,VG,VG,G,None,,6.53 x 6.43 x 5.4623,,,GIA,,,,,,,,4694.8,4685,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804718,M,Princess,4618,L,SI4619,VG,VG,G,None,,6.53 x 6.43 x 5.4624,,,GIA,,,,,,,,4695.8,4686,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804719,M,Princess,4619,L,SI4620,VG,VG,G,None,,6.53 x 6.43 x 5.4625,,,GIA,,,,,,,,4696.8,4687,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804720,M,Princess,4620,L,SI4621,VG,VG,G,None,,6.53 x 6.43 x 5.4626,,,GIA,,,,,,,,4697.8,4688,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804721,M,Princess,4621,L,SI4622,VG,VG,G,None,,6.53 x 6.43 x 5.4627,,,GIA,,,,,,,,4698.8,4689,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804722,M,Princess,4622,L,SI4623,VG,VG,G,None,,6.53 x 6.43 x 5.4628,,,GIA,,,,,,,,4699.8,4690,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804723,M,Princess,4623,L,SI4624,VG,VG,G,None,,6.53 x 6.43 x 5.4629,,,GIA,,,,,,,,4700.8,4691,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804724,M,Princess,4624,L,SI4625,VG,VG,G,None,,6.53 x 6.43 x 5.4630,,,GIA,,,,,,,,4701.8,4692,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804725,M,Princess,4625,L,SI4626,VG,VG,G,None,,6.53 x 6.43 x 5.4631,,,GIA,,,,,,,,4702.8,4693,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804726,M,Princess,4626,L,SI4627,VG,VG,G,None,,6.53 x 6.43 x 5.4632,,,GIA,,,,,,,,4703.8,4694,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804727,M,Princess,4627,L,SI4628,VG,VG,G,None,,6.53 x 6.43 x 5.4633,,,GIA,,,,,,,,4704.8,4695,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804728,M,Princess,4628,L,SI4629,VG,VG,G,None,,6.53 x 6.43 x 5.4634,,,GIA,,,,,,,,4705.8,4696,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804729,M,Princess,4629,L,SI4630,VG,VG,G,None,,6.53 x 6.43 x 5.4635,,,GIA,,,,,,,,4706.8,4697,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804730,M,Princess,4630,L,SI4631,VG,VG,G,None,,6.53 x 6.43 x 5.4636,,,GIA,,,,,,,,4707.8,4698,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804731,M,Princess,4631,L,SI4632,VG,VG,G,None,,6.53 x 6.43 x 5.4637,,,GIA,,,,,,,,4708.8,4699,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804732,M,Princess,4632,L,SI4633,VG,VG,G,None,,6.53 x 6.43 x 5.4638,,,GIA,,,,,,,,4709.8,4700,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804733,M,Princess,4633,L,SI4634,VG,VG,G,None,,6.53 x 6.43 x 5.4639,,,GIA,,,,,,,,4710.8,4701,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804734,M,Princess,4634,L,SI4635,VG,VG,G,None,,6.53 x 6.43 x 5.4640,,,GIA,,,,,,,,4711.8,4702,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804735,M,Princess,4635,L,SI4636,VG,VG,G,None,,6.53 x 6.43 x 5.4641,,,GIA,,,,,,,,4712.8,4703,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804736,M,Princess,4636,L,SI4637,VG,VG,G,None,,6.53 x 6.43 x 5.4642,,,GIA,,,,,,,,4713.8,4704,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804737,M,Princess,4637,L,SI4638,VG,VG,G,None,,6.53 x 6.43 x 5.4643,,,GIA,,,,,,,,4714.8,4705,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804738,M,Princess,4638,L,SI4639,VG,VG,G,None,,6.53 x 6.43 x 5.4644,,,GIA,,,,,,,,4715.8,4706,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804739,M,Princess,4639,L,SI4640,VG,VG,G,None,,6.53 x 6.43 x 5.4645,,,GIA,,,,,,,,4716.8,4707,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804740,M,Princess,4640,L,SI4641,VG,VG,G,None,,6.53 x 6.43 x 5.4646,,,GIA,,,,,,,,4717.8,4708,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804741,M,Princess,4641,L,SI4642,VG,VG,G,None,,6.53 x 6.43 x 5.4647,,,GIA,,,,,,,,4718.8,4709,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804742,M,Princess,4642,L,SI4643,VG,VG,G,None,,6.53 x 6.43 x 5.4648,,,GIA,,,,,,,,4719.8,4710,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804743,M,Princess,4643,L,SI4644,VG,VG,G,None,,6.53 x 6.43 x 5.4649,,,GIA,,,,,,,,4720.8,4711,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804744,M,Princess,4644,L,SI4645,VG,VG,G,None,,6.53 x 6.43 x 5.4650,,,GIA,,,,,,,,4721.8,4712,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804745,M,Princess,4645,L,SI4646,VG,VG,G,None,,6.53 x 6.43 x 5.4651,,,GIA,,,,,,,,4722.8,4713,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804746,M,Princess,4646,L,SI4647,VG,VG,G,None,,6.53 x 6.43 x 5.4652,,,GIA,,,,,,,,4723.8,4714,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804747,M,Princess,4647,L,SI4648,VG,VG,G,None,,6.53 x 6.43 x 5.4653,,,GIA,,,,,,,,4724.8,4715,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804748,M,Princess,4648,L,SI4649,VG,VG,G,None,,6.53 x 6.43 x 5.4654,,,GIA,,,,,,,,4725.8,4716,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804749,M,Princess,4649,L,SI4650,VG,VG,G,None,,6.53 x 6.43 x 5.4655,,,GIA,,,,,,,,4726.8,4717,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804750,M,Princess,4650,L,SI4651,VG,VG,G,None,,6.53 x 6.43 x 5.4656,,,GIA,,,,,,,,4727.8,4718,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804751,M,Princess,4651,L,SI4652,VG,VG,G,None,,6.53 x 6.43 x 5.4657,,,GIA,,,,,,,,4728.8,4719,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804752,M,Princess,4652,L,SI4653,VG,VG,G,None,,6.53 x 6.43 x 5.4658,,,GIA,,,,,,,,4729.8,4720,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804753,M,Princess,4653,L,SI4654,VG,VG,G,None,,6.53 x 6.43 x 5.4659,,,GIA,,,,,,,,4730.8,4721,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804754,M,Princess,4654,L,SI4655,VG,VG,G,None,,6.53 x 6.43 x 5.4660,,,GIA,,,,,,,,4731.8,4722,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804755,M,Princess,4655,L,SI4656,VG,VG,G,None,,6.53 x 6.43 x 5.4661,,,GIA,,,,,,,,4732.8,4723,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804756,M,Princess,4656,L,SI4657,VG,VG,G,None,,6.53 x 6.43 x 5.4662,,,GIA,,,,,,,,4733.8,4724,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804757,M,Princess,4657,L,SI4658,VG,VG,G,None,,6.53 x 6.43 x 5.4663,,,GIA,,,,,,,,4734.8,4725,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804758,M,Princess,4658,L,SI4659,VG,VG,G,None,,6.53 x 6.43 x 5.4664,,,GIA,,,,,,,,4735.8,4726,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804759,M,Princess,4659,L,SI4660,VG,VG,G,None,,6.53 x 6.43 x 5.4665,,,GIA,,,,,,,,4736.8,4727,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804760,M,Princess,4660,L,SI4661,VG,VG,G,None,,6.53 x 6.43 x 5.4666,,,GIA,,,,,,,,4737.8,4728,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804761,M,Princess,4661,L,SI4662,VG,VG,G,None,,6.53 x 6.43 x 5.4667,,,GIA,,,,,,,,4738.8,4729,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804762,M,Princess,4662,L,SI4663,VG,VG,G,None,,6.53 x 6.43 x 5.4668,,,GIA,,,,,,,,4739.8,4730,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804763,M,Princess,4663,L,SI4664,VG,VG,G,None,,6.53 x 6.43 x 5.4669,,,GIA,,,,,,,,4740.8,4731,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804764,M,Princess,4664,L,SI4665,VG,VG,G,None,,6.53 x 6.43 x 5.4670,,,GIA,,,,,,,,4741.8,4732,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804765,M,Princess,4665,L,SI4666,VG,VG,G,None,,6.53 x 6.43 x 5.4671,,,GIA,,,,,,,,4742.8,4733,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804766,M,Princess,4666,L,SI4667,VG,VG,G,None,,6.53 x 6.43 x 5.4672,,,GIA,,,,,,,,4743.8,4734,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804767,M,Princess,4667,L,SI4668,VG,VG,G,None,,6.53 x 6.43 x 5.4673,,,GIA,,,,,,,,4744.8,4735,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804768,M,Princess,4668,L,SI4669,VG,VG,G,None,,6.53 x 6.43 x 5.4674,,,GIA,,,,,,,,4745.8,4736,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804769,M,Princess,4669,L,SI4670,VG,VG,G,None,,6.53 x 6.43 x 5.4675,,,GIA,,,,,,,,4746.8,4737,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804770,M,Princess,4670,L,SI4671,VG,VG,G,None,,6.53 x 6.43 x 5.4676,,,GIA,,,,,,,,4747.8,4738,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804771,M,Princess,4671,L,SI4672,VG,VG,G,None,,6.53 x 6.43 x 5.4677,,,GIA,,,,,,,,4748.8,4739,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804772,M,Princess,4672,L,SI4673,VG,VG,G,None,,6.53 x 6.43 x 5.4678,,,GIA,,,,,,,,4749.8,4740,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804773,M,Princess,4673,L,SI4674,VG,VG,G,None,,6.53 x 6.43 x 5.4679,,,GIA,,,,,,,,4750.8,4741,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804774,M,Princess,4674,L,SI4675,VG,VG,G,None,,6.53 x 6.43 x 5.4680,,,GIA,,,,,,,,4751.8,4742,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804775,M,Princess,4675,L,SI4676,VG,VG,G,None,,6.53 x 6.43 x 5.4681,,,GIA,,,,,,,,4752.8,4743,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804776,M,Princess,4676,L,SI4677,VG,VG,G,None,,6.53 x 6.43 x 5.4682,,,GIA,,,,,,,,4753.8,4744,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804777,M,Princess,4677,L,SI4678,VG,VG,G,None,,6.53 x 6.43 x 5.4683,,,GIA,,,,,,,,4754.8,4745,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804778,M,Princess,4678,L,SI4679,VG,VG,G,None,,6.53 x 6.43 x 5.4684,,,GIA,,,,,,,,4755.8,4746,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804779,M,Princess,4679,L,SI4680,VG,VG,G,None,,6.53 x 6.43 x 5.4685,,,GIA,,,,,,,,4756.8,4747,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804780,M,Princess,4680,L,SI4681,VG,VG,G,None,,6.53 x 6.43 x 5.4686,,,GIA,,,,,,,,4757.8,4748,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804781,M,Princess,4681,L,SI4682,VG,VG,G,None,,6.53 x 6.43 x 5.4687,,,GIA,,,,,,,,4758.8,4749,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804782,M,Princess,4682,L,SI4683,VG,VG,G,None,,6.53 x 6.43 x 5.4688,,,GIA,,,,,,,,4759.8,4750,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804783,M,Princess,4683,L,SI4684,VG,VG,G,None,,6.53 x 6.43 x 5.4689,,,GIA,,,,,,,,4760.8,4751,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804784,M,Princess,4684,L,SI4685,VG,VG,G,None,,6.53 x 6.43 x 5.4690,,,GIA,,,,,,,,4761.8,4752,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804785,M,Princess,4685,L,SI4686,VG,VG,G,None,,6.53 x 6.43 x 5.4691,,,GIA,,,,,,,,4762.8,4753,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804786,M,Princess,4686,L,SI4687,VG,VG,G,None,,6.53 x 6.43 x 5.4692,,,GIA,,,,,,,,4763.8,4754,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804787,M,Princess,4687,L,SI4688,VG,VG,G,None,,6.53 x 6.43 x 5.4693,,,GIA,,,,,,,,4764.8,4755,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804788,M,Princess,4688,L,SI4689,VG,VG,G,None,,6.53 x 6.43 x 5.4694,,,GIA,,,,,,,,4765.8,4756,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804789,M,Princess,4689,L,SI4690,VG,VG,G,None,,6.53 x 6.43 x 5.4695,,,GIA,,,,,,,,4766.8,4757,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804790,M,Princess,4690,L,SI4691,VG,VG,G,None,,6.53 x 6.43 x 5.4696,,,GIA,,,,,,,,4767.8,4758,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804791,M,Princess,4691,L,SI4692,VG,VG,G,None,,6.53 x 6.43 x 5.4697,,,GIA,,,,,,,,4768.8,4759,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6804792,M,Princess,4692,L,SI4693,VG,VG,G,None,,6.53 x 6.43 x 5.4698,,,GIA,,,,,,,,4769.8,4760,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
